src_url,english_names,japanese_names
"https://en.wikipedia.org/wiki/Utazu,_Kagawa",Utazu,宇多津; 宇多津町
"https://en.wikipedia.org/wiki/Ayagawa,_Kagawa",Ayagawa,綾川; 綾川町
"https://en.wikipedia.org/wiki/Kotohira,_Kagawa",Kotohira,琴平; 琴平町
"https://en.wikipedia.org/wiki/Tadotsu,_Kagawa",Tadotsu,多度津; 多度津町
"https://en.wikipedia.org/wiki/Mann%C5%8D,_Kagawa",Mannō,まんのう; まんのう町
"https://en.wikipedia.org/wiki/Kamijima,_Ehime",Kamijima,上島; 上島町
"https://en.wikipedia.org/wiki/Kumak%C5%8Dgen,_Ehime",Kumakōgen,久万高原; 久万高原町
"https://en.wikipedia.org/wiki/Masaki,_Ehime",Masaki,松前; 松前町
"https://en.wikipedia.org/wiki/Tobe,_Ehime",Tobe,砥部; 砥部町
"https://en.wikipedia.org/wiki/Uchiko,_Ehime",Uchiko,内子; 内子町
"https://en.wikipedia.org/wiki/Ikata,_Ehime",Ikata,伊方; 伊方町
"https://en.wikipedia.org/wiki/Kihoku,_Ehime",Kihoku,鬼北; 鬼北町
"https://en.wikipedia.org/wiki/Matsuno,_Ehime",Matsuno,松野; 松野町
"https://en.wikipedia.org/wiki/Ainan,_Ehime",Ainan,愛南; 愛南町
"https://en.wikipedia.org/wiki/T%C5%8Dy%C5%8D,_K%C5%8Dchi",Tōyō,東洋; 東洋町
"https://en.wikipedia.org/wiki/Nahari,_K%C5%8Dchi",Nahari,奈半利; 奈半利町
"https://en.wikipedia.org/wiki/Tano,_K%C5%8Dchi",Tano,田野; 田野町
"https://en.wikipedia.org/wiki/Yasuda,_K%C5%8Dchi",Yasuda,安田; 安田町
"https://en.wikipedia.org/wiki/Motoyama,_K%C5%8Dchi",Motoyama,本山; 本山町
"https://en.wikipedia.org/wiki/%C5%8Ctoyo,_K%C5%8Dchi",Ōtoyo,大豊; 大豊町
"https://en.wikipedia.org/wiki/Tosa,_K%C5%8Dchi_(town)",Tosa,土佐; 土佐町
"https://en.wikipedia.org/wiki/Ino,_K%C5%8Dchi",Ino,いの; いの町
"https://en.wikipedia.org/wiki/Niyodogawa,_K%C5%8Dchi",Niyodogawa,仁淀川; 仁淀川町
"https://en.wikipedia.org/wiki/Nakatosa,_K%C5%8Dchi",Nakatosa,中土佐; 中土佐町
"https://en.wikipedia.org/wiki/Sakawa,_K%C5%8Dchi",Sakawa,佐川; 佐川町
"https://en.wikipedia.org/wiki/Ochi,_K%C5%8Dchi",Ochi,越知; 越知町
"https://en.wikipedia.org/wiki/Yusuhara,_K%C5%8Dchi",Yusuhara,梼原; 梼原町
"https://en.wikipedia.org/wiki/Tsuno,_K%C5%8Dchi",Tsuno,津野; 津野町
"https://en.wikipedia.org/wiki/Shimanto,_K%C5%8Dchi_(town)",Shimanto,四万十; 四万十町
"https://en.wikipedia.org/wiki/%C5%8Ctsuki,_K%C5%8Dchi",Ōtsuki,大月; 大月町
"https://en.wikipedia.org/wiki/Kuroshio,_K%C5%8Dchi",Kuroshio,黒潮; 黒潮町
"https://en.wikipedia.org/wiki/Umi,_Fukuoka",Umi,宇美; 宇美町
"https://en.wikipedia.org/wiki/Sasaguri,_Fukuoka",Sasaguri,篠栗; 篠栗町
"https://en.wikipedia.org/wiki/Shime,_Fukuoka",Shime,志免; 志免町
"https://en.wikipedia.org/wiki/Sue,_Fukuoka",Sue,須恵; 須恵町
"https://en.wikipedia.org/wiki/Shing%C5%AB,_Fukuoka",Shingū,新宮; 新宮町
"https://en.wikipedia.org/wiki/Hisayama,_Fukuoka",Hisayama,久山; 久山町
"https://en.wikipedia.org/wiki/Kasuya,_Fukuoka",Kasuya,粕屋; 粕屋町
"https://en.wikipedia.org/wiki/Ashiya,_Fukuoka",Ashiya,芦屋; 芦屋町
"https://en.wikipedia.org/wiki/Mizumaki,_Fukuoka",Mizumaki,水巻; 水巻町
"https://en.wikipedia.org/wiki/Okagaki,_Fukuoka",Okagaki,岡垣; 岡垣町
"https://en.wikipedia.org/wiki/Onga,_Fukuoka",Onga,遠賀; 遠賀町
"https://en.wikipedia.org/wiki/Kotake,_Fukuoka",Kotake,小竹; 小竹町
"https://en.wikipedia.org/wiki/Kurate,_Fukuoka",Kurate,鞍手; 鞍手町
"https://en.wikipedia.org/wiki/Keisen,_Fukuoka",Keisen,桂川; 桂川町
"https://en.wikipedia.org/wiki/Chikuzen,_Fukuoka",Chikuzen,筑前; 筑前町
"https://en.wikipedia.org/wiki/Tachiarai,_Fukuoka",Tachiarai,大刀洗; 大刀洗町
"https://en.wikipedia.org/wiki/%C5%8Cki,_Fukuoka",Ōki,大木; 大木町
"https://en.wikipedia.org/wiki/Hirokawa,_Fukuoka",Hirokawa,広川; 広川町
"https://en.wikipedia.org/wiki/Kawara,_Fukuoka",Kawara,香春; 香春町
"https://en.wikipedia.org/wiki/Soeda,_Fukuoka",Soeda,添田; 添田町
"https://en.wikipedia.org/wiki/Itoda,_Fukuoka",Itoda,糸田; 糸田町
"https://en.wikipedia.org/wiki/Kawasaki,_Fukuoka",Kawasaki,川崎; 川崎町
"https://en.wikipedia.org/wiki/%C5%8Ct%C5%8D,_Fukuoka",Ōtō,大任; 大任町
"https://en.wikipedia.org/wiki/Fukuchi,_Fukuoka",Fukuchi,福智; 福智町
"https://en.wikipedia.org/wiki/Kanda,_Fukuoka",Kanda,苅田; 苅田町
"https://en.wikipedia.org/wiki/Miyako,_Fukuoka",Miyako,みやこ; みやこ町
"https://en.wikipedia.org/wiki/Yoshitomi,_Fukuoka",Yoshitomi,吉富; 吉富町
"https://en.wikipedia.org/wiki/K%C5%8Dge,_Fukuoka",Kōge,上毛; 上毛町
"https://en.wikipedia.org/wiki/Chikuj%C5%8D,_Fukuoka",Chikujō,築上; 築上町
"https://en.wikipedia.org/wiki/Yoshinogari,_Saga",Yoshinogari,吉野ヶ里; 吉野ヶ里町
"https://en.wikipedia.org/wiki/Kiyama,_Saga",Kiyama,基山; 基山町
"https://en.wikipedia.org/wiki/Kamimine,_Saga",Kamimine,上峰; 上峰町
"https://en.wikipedia.org/wiki/Miyaki,_Saga",Miyaki,みやき; みやき町
"https://en.wikipedia.org/wiki/Genkai,_Saga",Genkai,玄海; 玄海町
"https://en.wikipedia.org/wiki/Arita,_Saga",Arita,有田; 有田町
"https://en.wikipedia.org/wiki/%C5%8Cmachi,_Saga",Ōmachi,大; 大町町
"https://en.wikipedia.org/wiki/K%C5%8Dhoku,_Saga",Kōhoku,江北; 江北町
"https://en.wikipedia.org/wiki/Shiroishi,_Saga",Shiroishi,白石; 白石町
"https://en.wikipedia.org/wiki/Tara,_Saga",Tara,太良; 太良町
"https://en.wikipedia.org/wiki/Nagayo,_Nagasaki",Nagayo,長与; 長与町
"https://en.wikipedia.org/wiki/Togitsu,_Nagasaki",Togitsu,時津; 時津町
"https://en.wikipedia.org/wiki/Higashisonogi,_Nagasaki",Higashisonogi,東彼杵; 東彼杵町
"https://en.wikipedia.org/wiki/Kawatana,_Nagasaki",Kawatana,川棚; 川棚町
"https://en.wikipedia.org/wiki/Hasami,_Nagasaki",Hasami,波佐見; 波佐見町
"https://en.wikipedia.org/wiki/Ojika,_Nagasaki",Ojika,小値賀; 小値賀町
"https://en.wikipedia.org/wiki/Saza,_Nagasaki",Saza,佐々; 佐々町
"https://en.wikipedia.org/wiki/Shin-Kamigot%C5%8D,_Nagasaki",Shinkamigotō,新上五島; 新上五島町
"https://en.wikipedia.org/wiki/Misato,_Kumamoto",Misato,美里; 美里町
"https://en.wikipedia.org/wiki/Gyokut%C5%8D,_Kumamoto",Gyokutō,玉東; 玉東町
"https://en.wikipedia.org/wiki/Nankan,_Kumamoto",Nankan,南関; 南関町
"https://en.wikipedia.org/wiki/Nagasu,_Kumamoto",Nagasu,長洲; 長洲町
"https://en.wikipedia.org/wiki/Nagomi,_Kumamoto",Nagomi,和水; 和水町
"https://en.wikipedia.org/wiki/%C5%8Czu,_Kumamoto",Ōzu,大津; 大津町
"https://en.wikipedia.org/wiki/Kikuy%C5%8D,_Kumamoto",Kikuyō,菊陽; 菊陽町
"https://en.wikipedia.org/wiki/Minamioguni,_Kumamoto",Minamioguni,南小国; 南小国町
"https://en.wikipedia.org/wiki/Oguni,_Kumamoto",Oguni,小国; 小国町
"https://en.wikipedia.org/wiki/Takamori,_Kumamoto",Takamori,高森; 高森町
"https://en.wikipedia.org/wiki/Mifune,_Kumamoto",Mifune,御船; 御船町
"https://en.wikipedia.org/wiki/Kashima,_Kumamoto",Kashima,嘉島; 嘉島町
"https://en.wikipedia.org/wiki/Mashiki,_Kumamoto",Mashiki,益城; 益城町
"https://en.wikipedia.org/wiki/K%C5%8Dsa,_Kumamoto",Kōsa,甲佐; 甲佐町
"https://en.wikipedia.org/wiki/Yamato,_Kumamoto",Yamato,山都; 山都町
"https://en.wikipedia.org/wiki/Hikawa,_Kumamoto",Hikawa,氷川; 氷川町
"https://en.wikipedia.org/wiki/Ashikita,_Kumamoto",Ashikita,芦北; 芦北町
"https://en.wikipedia.org/wiki/Tsunagi,_Kumamoto",Tsunagi,津奈木; 津奈木町
"https://en.wikipedia.org/wiki/Nishiki,_Kumamoto",Nishiki,錦; 錦町
"https://en.wikipedia.org/wiki/Taragi,_Kumamoto",Taragi,多良木; 多良木町
"https://en.wikipedia.org/wiki/Yunomae,_Kumamoto",Yunomae,湯前; 湯前町
"https://en.wikipedia.org/wiki/Asagiri,_Kumamoto",Asagiri,あさぎり; あさぎり町
"https://en.wikipedia.org/wiki/Reihoku,_Kumamoto",Reihoku,苓北; 苓北町
"https://en.wikipedia.org/wiki/Hiji,_%C5%8Cita",Hiji,日出; 日出町
"https://en.wikipedia.org/wiki/Kusu,_%C5%8Cita",Kusu,玖珠; 玖珠町
"https://en.wikipedia.org/wiki/Kokonoe,_%C5%8Cita",Kokonoe,九重; 九重町
"https://en.wikipedia.org/wiki/Mimata,_Miyazaki",Mimata,三股; 三股町
"https://en.wikipedia.org/wiki/Takaharu,_Miyazaki",Takaharu,高原; 高原町
"https://en.wikipedia.org/wiki/Kunitomi,_Miyazaki",Kunitomi,国富; 国富町
"https://en.wikipedia.org/wiki/Aya,_Miyazaki",Aya,綾; 綾町
"https://en.wikipedia.org/wiki/Takanabe,_Miyazaki",Takanabe,高鍋; 高鍋町
"https://en.wikipedia.org/wiki/Shintomi,_Miyazaki",Shintomi,新富; 新富町
"https://en.wikipedia.org/wiki/Kij%C5%8D,_Miyazaki",Kijō,木城; 木城町
"https://en.wikipedia.org/wiki/Kawaminami,_Miyazaki",Kawaminami,川南; 川南町
"https://en.wikipedia.org/wiki/Tsuno,_Miyazaki",Tsuno,都農; 都農町
"https://en.wikipedia.org/wiki/Kadogawa,_Miyazaki",Kadogawa,門川; 門川町
"https://en.wikipedia.org/wiki/Misato,_Miyazaki",Misato,美郷; 美郷町
"https://en.wikipedia.org/wiki/Takachiho,_Miyazaki",Takachiho,高千穂; 高千穂町
"https://en.wikipedia.org/wiki/Hinokage,_Miyazaki",Hinokage,日之影; 日之影町
"https://en.wikipedia.org/wiki/Gokase,_Miyazaki",Gokase,五ヶ瀬; 五ヶ瀬町
"https://en.wikipedia.org/wiki/Satsuma,_Kagoshima",Satsuma,さつま; さつま町
"https://en.wikipedia.org/wiki/Nagashima,_Kagoshima",Nagashima,長島; 長島町
"https://en.wikipedia.org/wiki/Y%C5%ABsui,_Kagoshima",Yūsui,湧水; 湧水町
"https://en.wikipedia.org/wiki/%C5%8Csaki,_Kagoshima",Ōsaki,大崎; 大崎町
"https://en.wikipedia.org/wiki/Higashikushira,_Kagoshima",Higashikushira,東串良; 東串良町
"https://en.wikipedia.org/wiki/Kink%C5%8D,_Kagoshima",Kinkō,錦江; 錦江町
"https://en.wikipedia.org/wiki/Minami%C5%8Dsumi,_Kagoshima",Minamiōsumi,南大隅; 南大隅町
"https://en.wikipedia.org/wiki/Kimotsuki,_Kagoshima",Kimotsuki,肝付; 肝付町
"https://en.wikipedia.org/wiki/Nakatane,_Kagoshima",Nakatane,中種子; 中種子町
"https://en.wikipedia.org/wiki/Minamitane,_Kagoshima",Minamitane,南種子; 南種子町
"https://en.wikipedia.org/wiki/Yakushima,_Kagoshima",Yakushima,屋久島; 屋久島町
"https://en.wikipedia.org/wiki/Setouchi,_Kagoshima",Setouchi,瀬戸内; 瀬戸内町
"https://en.wikipedia.org/wiki/Tatsug%C5%8D,_Kagoshima",Tatsugō,龍郷; 龍郷町
"https://en.wikipedia.org/wiki/Kikai,_Kagoshima",Kikai,喜界; 喜界町
"https://en.wikipedia.org/wiki/Tokunoshima,_Kagoshima",Tokunoshima,徳之島; 徳之島町
"https://en.wikipedia.org/wiki/Amagi,_Kagoshima",Amagi,天城; 天城町
"https://en.wikipedia.org/wiki/Isen,_Kagoshima",Isen,伊仙; 伊仙町
"https://en.wikipedia.org/wiki/Wadomari,_Kagoshima",Wadomari,和泊; 和泊町
"https://en.wikipedia.org/wiki/China,_Kagoshima",China,知名; 知名町
"https://en.wikipedia.org/wiki/Yoron,_Kagoshima",Yoron,与論; 与論町
"https://en.wikipedia.org/wiki/Motobu,_Okinawa",Motobu,本部; 本部町
"https://en.wikipedia.org/wiki/Kin,_Okinawa",Kin,金武; 金武町
"https://en.wikipedia.org/wiki/Kadena,_Okinawa",Kadena,嘉手納; 嘉手納町
"https://en.wikipedia.org/wiki/Chatan,_Okinawa",Chatan,北谷; 北谷町
"https://en.wikipedia.org/wiki/Nishihara,_Okinawa",Nishihara,西原; 西原町
"https://en.wikipedia.org/wiki/Yonabaru,_Okinawa",Yonabaru,与那原; 与那原町
"https://en.wikipedia.org/wiki/Haebaru,_Okinawa",Haebaru,南風原; 南風原町
"https://en.wikipedia.org/wiki/Kumejima,_Okinawa",Kumejima,久米島; 久米島町
"https://en.wikipedia.org/wiki/Yaese,_Okinawa",Yaese,八重瀬; 八重瀬町
"https://en.wikipedia.org/wiki/Taketomi,_Okinawa",Taketomi,竹富; 竹富町
"https://en.wikipedia.org/wiki/Yonaguni,_Okinawa",Yonaguni,与那国; 与那国町
